WrdEngID	WrdEng	pRoman
7347	user	ˈjuːzər;ইউজাৰ
7348	familiar	fəˈmɪljər;ফেমিলিয়াৰ
7349	affliction	əˈflɪkʃən;এফলিকচন
7350	appendage	əˈpendɪdʒ;এপেণ্ডেজ
7351	apposite	ˈæpəzət;এপজাইট
7352	perishable	ˈperɪʃəbəl;পেৰিচেবল
7353	polyanthus	polyanthus;প’লিনথাচ
7354	contest	kənˈtest;কনটেষ্ট
7355	contestant	kənˈtestənt;কনটেষ্টেণ্ট
7356	competitor	kəmˈpetətər;কমপিটিটৰ
7357	rival	ˈraɪvəl;ৰাইভেল
7358	opponent	əˈpoʊnənt;অপ’নেণ্ট
7359	beriberi	ˈberiːˈberiː;বেৰিবেৰি
7360	water sport	ˈwɔtər ˈspɔrt;ৱাটাৰ স্পৰ্ট
7361	intention	ɪnˈtenʃən;ইনটেনচন
7362	brocade	broʊˈkeɪd;ব্ৰ’কেড
7363	continuously	continuously;কন্টিনুৱাচলি
7364	ceaselessly	ˈsiːsləsli:;চিজলেচলি
7365	incessantly	[incessantly];ইনচিচেন্টলি
7366	continually	continually;কনটিনুৱেলী
7367	crab	ˈkræb;ক্ৰেব
7368	cavern	ˈkævərn;কেভাৰ্ণ
7369	inexperienced	inexperienced;ইনএক্সপেৰিয়েন্স
7370	callow	ˈkæloʊ;কেলো
7371	untravelled	untravelled;অানট্ৰেভেলড
7372	bookworm	ˈbʊkˌwərm;বুকৱৰ্ম
7373	torrid-zone	torrid-zone;ট’ৰিড-জ’ন
7374	cranium	ˈkreɪniːəm;ক্ৰেনিয়াম
7375	bookish	ˈbʊkɪʃ;বুকিচ
7376	chameleon	kəˈmiːljən;কেমিলিয়ন
7377	courteous	ˈkərtiːəs;কাৰ্টিয়াচ
7378	dim	ˈdɪm;ডিম
7379	cranberry	ˈkrænˌberiː;ক্ৰেনবেৰি
7380	pertinent	ˈpərtənənt;পাৰটিনেণ্ট
7381	SONITPUR	SONITPUR; শোনিতপুৰ
7382	pothole	ˈpɑtˌhoʊl;পটহ’ল
7383	rosin	ˈrɑzən;ৰজিন
7384	resin	ˈrezən;ৰেজিন
7385	rotary	ˈroʊtəriː;ৰ’টাৰি
7386	rotation	roʊˈteɪʃən;ৰটেচন
7387	rotate	ˈroʊˌteɪt;ৰটেট
7388	digital	ˈdɪdʒətəl;ডিজিটেল
7389	analog	ˈænəˌlɔg;এনালগ
7390	audio	ˈɔdiːˌoʊ;অডিঅ
7391	scholar	ˈskɑlər;স্কলাৰ
7392	resignation	ˌrezɪgˈneɪʃən;ৰেজিগনেচন
7393	heroine	ˈherəwən;হিৰইন
7394	reporter	rɪˈpɔrtər;ৰিপৰ্টাৰ
7395	occur	əˈkər;অকাৰ
7396	occupant	occupant;অকুপেণ্ট
7397	Dhansiri	dhansiri;ধনশিৰি
7398	horsepower	ˈhɔrsˌpæʊr;হৰ্চপাৱাৰ
7399	witness box	ˈwɪtnəs ˈbɑks;উইটনেচ বক্স
7400	Majuli	majuli;মাজুলি
7401	glove	ˈgləv;গ্লোভ
7402	sketch	ˈsketʃ;স্কেচ
7403	greenhouse	greenhouse;গ্ৰীনহাউছ
7404	guru	ˈgʊruː;গুৰু
7405	Rangghar	rangghar;ৰংঘৰ
7406	rotund	roʊˈtənd;ৰ’টাউণ্ড
7407	claw	ˈklɔ;ক্ল
7408	claustrophobia	ˌklɔstrəˈfoʊbiːə;ক্লাষ্ট্ৰফ’বিআ
7409	geophysics	ˌdʒiːəˈfɪzɪks;জিঅফিজিক্স
7410	ionosphere	aɪˈɑnəˌsfɪr;আয়নস্ফেয়াৰ
7411	iris	ˈaɪrəs;আইৰিচ
7412	iridescent	[iridescent];ইৰিডিচেণ্ট
7413	iridescence	ˌɪrəˈdesəns;ইৰিডিচেন্স
7414	full moon	ˈfʊl ˈmuːn;ফুল মুন
7415	functional	ˈfəŋ(k)ʃnəl;ফাংচনেল
7416	fumble	ˈfəmbəl;ফামবল
7417	Cachar	cachar;কাছাৰ
7418	incline	ɪnˈklaɪn;ইনক্লাইন
7419	biosphere	ˈbaɪəˌsfɪr;বায়স্ফিয়েৰ
7420	biped	ˈbaɪˌped;বাইপেড
7421	piles	ˈpaɪlz;পাইলচ
7422	full-time	full-time;ফুল-টাইম
7423	funicular	fjʊˈnɪkjələr;ফানিকুলাৰ
7424	excrete	ɪkˈskriːt;এক্সক্ৰিট
7425	excrement	ˈekskrəmənt;এক্সক্ৰিমেণ্ট
7426	stool	ˈstuːl;ষ্টুল
7427	feces	ˈfiːsiːz;ফেচেচ
7428	excreta	ɪkˈskriːtə;এক্সক্ৰিটা
7429	SATRA	SATRA;সত্ৰ
7430	monastery	ˈmɑnəˌsteriː;মনেষ্ট্ৰি
7431	Mising	mising;মিচিং
7432	Miching	miching;মিছিং
7433	binocular	baɪˈnɑkjələr;বায়ন’কুলাৰ
7434	biochemistry	ˌbaɪoʊˈkeməstriː;বায়’কেমিষ্ট্ৰি
7435	biologist	biologist;বায়লজিষ্ট
7436	criminologist	ˌkrɪməˈnɑlədʒɪst;ক্ৰিমিন’লজিষ্ট
7437	gyroscope	ˈdʒaɪrəˌskoʊp;জাইৰস্ক’প
7438	gyro	ˈdʒaɪroʊ;জাইৰ’
7439	acid test	ˈæsəd ˈtest;এচিড টেষ্ট
7440	adamant	ˈædəmənt;এডামেণ্ট
7441	rigid	ˈrɪdʒəd;ৰিজিড
7442	uncompromising	uncompromising;আনকমপ্ৰমাইজিং
7443	asexual	eɪˈsekʃwəl;এচেক্সচুৱেল
7444	resplendent	resplendent;ৰেস্পলেণ্ডেণ্ট
7445	brilliant	ˈbrɪljənt;ব্ৰিলিয়েণ্ট
7446	crop rotation	ˈkrɑp roʊˈteɪʃən;ক্ৰপ ৰ’টেচন
7447	crop sequencing	ˈkrɑp ˈsiːkwənsɪŋ;ক্ৰপ চিকুৱেনচিং
7448	mirthless	mirthless;মিৰ্থলেচ
7450	Moidam	moidam;মৈদাম
7451	dictum	ˈdɪktəm;ডিকটাম
7452	binder	ˈbaɪndər;বাইণ্ডাৰ
7453	bindery	ˈbaɪndriː;বাইণ্ডেৰি
7454	heron	ˈherən;হেৰন
7455	germane	dʒərˈmeɪn;জাৰমেন
7456	effective	ɪˈfektɪv;ইফেকটিভ
7457	efficacious	ˌefəˈkeɪʃəs;এফিকাচিয়াচ
7458	competent	ˈkɑmpətənt;কমপিটেণ্ট
7459	skilled	ˈskɪld;স্কিলড
7460	Barak	bəˈrɑk;বৰাক
7461	sapling	ˈsæplɪŋ;চেপলিং
7462	shoot	ˈʃuːt;চুট
7463	sprout	ˈspræʊt;স্প্ৰাউট
7464	binary	ˈbaɪnəriː;বাইনেৰি
7465	inquisitive	ɪnˈkwɪzətɪv;ইনকুইজিটিভ
7466	insight	ˈɪnˌsaɪt;ইনচাইট
7467	blank verse	ˈblæŋk ˈvərs;ব্লেংক ভাৰ্চ
7468	bowman	ˈboʊmən;বুমেন
7469	archer	ˈɑrtʃər;আৰচাৰ
7470	amber	ˈæmbər;এমবাৰ
7471	foreskin	foreskin;ফ’ৰস্কিন
7472	physiology	ˌfɪziːˈɑlədʒiː;ফিজিয়লজি
7473	forepart	ˈfɔrˌpɑrt;ফৰপাৰ্ট
7474	anterior	ænˈtɪriːər;এ্নটেৰিঅৰ
7475	physiognomy	ˌfɪziːˈɑ(g)nəmiː;ফিজিয়নমি
7476	spittle	ˈspɪtəl;স্পিটল
7477	precedent	prɪˈsiːdənt;প্ৰিচিডেণ্ট
7478	unprecedented	ˌənˈpresəˌdentəd;আনপ্ৰিচিডেণ্টড
7479	modernism	ˈmɑdərˌnɪzəm;মডাৰনিজিম
7480	moonlit	moonlit;মুনলিট
7481	zigzag	ˈzɪgˌzæg;জিগজেগ
7482	cockroach	ˈkɑkˌroʊtʃ;ককৰ’চ
7483	cobweb	ˈkɑbˌweb;কবৱেব
7484	elder sister	ˈeldər ˈsɪstər;এলডাৰ চিষ্টাৰ
7485	younger sister	ˈjəŋgər ˈsɪstər;য়ংগাৰ চিষ্টাৰ
7486	elder brother	ˈeldər ˈbrəðər;এলডাৰ ব্ৰাডাৰ
7487	younger brother	ˈjəŋgər ˈbrəðər;য়ংগাৰ ব্ৰাডাৰ
7488	harvest home	ˈhɑrvəst ˈhoʊm;হাৰভেষ্ট হ’ম
7489	wether	ˈweðər;ৱেডাৰ
7490	ghee	ˈgiː;ঘি
7491	grammarian	grəˈmeriːən;গ্ৰামাৰিয়ান
7492	fully	ˈfʊ(l)liː;ফুলি
7493	completely	completely;কমপ্লিটলী
7494	haemorrhoids	haemorrhoids;হেম’ৰইডচ
7495	abdominal	æbˈdɑmənəl;এবডমিনেল
7496	abscess	ˈæbˌses;এবচেচ
7497	acidity	əˈsɪdətiː;এচিডিটি
7498	sourness	sourness;চউৰনেচ
7499	tartness	tartness;টাৰ্টনেজ
7500	m.a.	m.a.;এম.এ
7501	phd	PhD;পিএইচডি
7502	decorative	ˈdekrətɪv;ডেকৰেটিভ
7503	ploughshare	ploughshare;প্লাওস্বেয়াৰ
7504	furrow	ˈfəroʊ;ফিউৰ’
7505	furore	ˈfjʊrˌɔr;ফিউৰৰ
7506	futurism	ˈfjuːtʃəˌrɪzəm;ফিউচাৰিজিম
7507	deconstruction	ˌdiːkənˈstrəkʃən;ডিকনষ্ট্ৰাকচন
7508	spittoon	spɪˈtuːn;স্পিটুন
7509	Oirawot	Oirawot;ঔৰাৱত
7510	agnostic	ægˈnɑstɪk;এগনষ্টিক
7511	asphyxia	æsˈfɪksiːə;এচফিক্সিয়া
7512	asperity	æˈsperətiː;এস্পাৰিটি
7513	asphalt	ˈæsˌfɔlt;এচফাল্ট
7514	headsman	ˈhedzmən;হেডচমেন
7515	indecision	ˌɪndɪˈsɪʒən;ইণ্ডিচিচন
7516	crown prince	ˈkræʊn ˈprɪns;ক্ৰাউন প্ৰিন্স
7517	shuttle	ˈʃətəl;চাটল
7518	roller	ˈroʊlər;ৰ’লাৰ
7519	cement	sɪˈment;চিমেণ্ট
7520	handcuff	handcuff;হেন্ডকাফ
7521	xerox	ˈzɪrˌɑks;জেৰক্স
7522	xorai	xorai;শ’ৰাই
7523	asiatic	ˌeɪʒiːˈætɪk;এচিয়াটিক
7524	asian	ˈeɪʒən;এচিয়ান
7525	homicide	ˈhɑməˌsaɪd;হমিচাইড
7526	nightmare	ˈnaɪtˌmer;নাইটমেয়াৰ
7527	tickle	ˈtɪkəl;টিকল
7528	sensibility	ˌsensəˈbɪlətiː;চেনচিবিলিটি
7529	summer house	ˈsəmər ˈhæʊs;চামাৰ হাউচ
7530	haphazard	hæpˈhæzərd;হেফাজাৰ্ড
7531	disordered	dɪsˈɔrdərd;ডিচঅৰ্ডাৰ্ড
7533	unsystematic	unsystematic;আনচিষ্টেমেটিক
7534	scattered	ˈskætərd;স্কেটাৰ্ড
7535	disorganized	dɪsˈɔrgəˌnaɪzd;ডিচঅৰ্গেনাইজড
7536	digital carrier system	ˈdɪdʒətəl ˈkeriːər ˈsɪstəm;ডিজিটেল কেৰিয়াৰ চিষ্টেম
7537	programming	programming;প্ৰ’গ্ৰেমিং
7538	programing	ˈproʊˌgræmɪŋ;প্ৰ’গ্ৰেমিং
7539	effectual	ɪˈfektʃə(wə)l;ইফেকচুৱেল
7540	acidiosis	acidiosis;এচিডিয়চিচ
7541	anode	ˈæˌnoʊd;এন’ড
7542	cathode	ˈkæˌθoʊd;কেথ’ড
7543	malice	ˈmæləs;মেলাইচ
7544	malevolence	məˈlevələns;মেলিভলেন্স
7545	malicious	məˈlɪʃə;মেলিচিয়াচ
7546	Nepali	nəˈpɔliː;নেপালি
7547	Nepalese	ˌnepəˈliːz;নেপালিজ
7548	gizmo	ˈgɪzmoʊ;গিজম’
7549	gadget	ˈgædʒət;গাজেট
7550	nun	ˈnən;নান
7551	classification	ˌklæsəfəˈkeɪʃən;ক্লাচিফিকেচন
7552	clod	ˈklɑd;ক্লড
7553	reed holder	ˈriːd ˈhoʊldər;ৰিড হ’ল্ডাৰ
7554	pedal	ˈpedəl;পেডেল
7555	weaving comb	ˈwiːvɪŋ ˈkoʊm;উইভিং ক’ম্ব
7556	non-renewable	non-renewable;ন’ন-ৰিনিৱেবল
7557	ceremonial	ˌserəˈmoʊniːəl;চিৰিমনিয়েল
7558	indigo	ˈɪndɪˌgoʊ;ইণ্ডিগ’
7559	indigo plant	ˈɪndɪˌgoʊ ˈplænt;ইণ্ডিগ’ প্লেণ্ট
7560	indigofera tinctoria	indigofera tinctoria;ইণ্ডিগ’ফেৰা টিনক্টৰিয়া
7561	true indigo	ˈtruː ˈɪndɪˌgoʊ;ট্ৰুইণ্ডিগ’
7562	lawsonia inermis	[lawsonia] [inermis];লচ’নিয়া ঈনেৰমিচ
7563	henna	ˈhenə;হেনা
7564	piper betle	piper betle;পাইপাৰ বেটল
7565	elettaria cardamomum	[elettaria] [cardamomum];ইলেট্টেৰিয়া কাৰ্ডাম’মাম
7566	haiku	ˈhaɪkuː;হাইকু
7567	imagery	ˈɪmɪdʒriː;ইমেজৰি
7568	dream-land	Dream-land;ড্ৰিম-লেণ্ড
7569	apprentice	əˈprentəs;এপ্ৰেণ্টিচ
7570	trainee	treɪˈniː;ট্ৰেইনি
7571	toothpaste	toothpaste;টুথপেষ্ট
7572	interrogative	ˌɪntəˈrɑgətɪv;ইণ্টেৰগেটিভ
7573	intersect	ˌɪntərˈsekt;ইণ্টাৰচেক্ট
7574	country-side	country-side;কাণ্ট্ৰি-চাইড
7575	luster	ˈləstər;লাষ্টাৰ
7576	ceremonious	ˌserəˈmoʊniːəs;চেৰিম’নিয়াচ
7577	forwardness	ˈfɔrwərdnəs;ফৰৱাৰ্ডনেচ
7578	investor	investor;ইনভেষ্ট’ৰ
7579	investiture	ɪnˈvestəˌtʃʊr;ইনভেষ্টিটিউৰ
7580	harbour	harbour;হাৰবাৰ
7581	alliteration	əˌlɪtəˈreɪʃən;এলিটাৰেচন
7582	hamlet	ˈhæmlət;হেমলেট
7583	hundreth	hundreth;হানড্ৰেথ
7584	raisin	ˈreɪzən;ৰেইজিন
7585	tongue-twister	tongue-twister;টঙ্গ-টুইষ্টাৰ
7586	tonsure	ˈtɑnʃər;টানচৰ
7587	doodle	ˈduːdəl;ডুডল
7588	dooms-day	dooms-day;ডুমচ-ডে
7589	yogi	ˈjoʊgiː;য়’গি
7590	wrangler	wrengler;ৰেংলাৰ
7591	manhood	ˈmænˌhʊd;মেনহুড
7592	mundane	ˌmənˈdeɪn;মুনডেন
7593	loud-mouth	loud-mouth;লাউড-মাউথ
7594	studious	ˈstuːdiːəs;ষ্টুডিয়াচ
7595	hesitant	ˈhezətənt;হেজিটেণ্ট
7596	pus	ˈpəs;পুচ
7597	out-skirts	out-skirts;আউট-স্কাৰ্টচ
7598	over-all	over-all;অভাৰ-অল
7599	outstanding	æʊtˈstændɪŋ;আউটষ্টেণ্ডিং
7600	humorist	ˈhjuːmərɪst;হিউমৰিষ্ট
7601	hunch	ˈhəntʃ;হাঞ্চ
7602	halter	ˈhɔltər;হল্টাৰ
7603	noose	ˈnuːs;নুচ
7604	harvest	ˈhɑrvəst;হাৰভেষ্ট
7605	numismatics	numismatics;নিউমিচমেটিক্স
7606	namghar	namghar;নামঘৰ
7607	Veda	ˈveɪdə;বেদ
7608	outspoken	ˌæʊtˈspoʊkən;আউটস্প’কেন
7609	geometrical	geometrical;জিয়মেট্ৰিকেল
7610	geometric	ˌdʒiːəˈmetrɪk;জিয়মেট্ৰিক
7611	gerontocracy	ˌdʒerənˈtɑkrəsiː;জেৰনটাক্ৰেচি
7612	lymph	ˈlɪm(p)f;লিম’ফ
7613	isometric	ˌaɪsəˈmetrɪk;আইচমেট্ৰিক
7614	irreverent	irreverent;ইৰিভেৰেণ্ট
7615	hermitage	ˌ(h)ermɪˈtɑʒ;হাৰমিটেজ
7616	herdsman	ˈhərdzmən;হাৰ্ডচমেন
7617	hermaphrodite	hərˈmæfrəˌdaɪt;হাৰমাফ্ৰডাইট
7618	pyre	ˈpaɪr;পাইৰ
7619	theosophy	theosophy;থিয়্চফি
7620	monologue	ˈmɑnəˌlɔg;মনোলগ
7621	fine art	ˈfaɪn ˈɑrt;ফাইন আৰ্ট
7622	racialism	ˈreɪʃəˌlɪzəm;ৰেচিয়েলিজিম
7623	existence	ɪgˈzɪstəns;এক্সিষ্টেন্স
7624	harrow	ˈheroʊ;হেৰো’
7625	bun	ˈbən;বান
7626	windmill	ˈwɪnˌmɪl;উইনমিল
7627	questionnaire	ˌkwestʃəˈner;কুৱেষ্টচনেয়াৰ
7628	mile	ˈmaɪl;মাইল
7629	pebble	ˈpebəl;পেবল
7630	imaginable	ɪˈmædʒnəbəl;ইমাজিনেবল
7631	cabin	ˈkæbən;কেবিন
7632	rack	ˈræk;ৰেক
7633	nihilism	ˈnaɪ(h)əˌlɪzəm;নিহিলিজিম
7634	feather-brained	feather-brained;ফিদাৰ-ব্ৰেইণ্ড
7635	treillage	treˈjɑʒ;ট্ৰেইলেজ
7636	trellis	ˈtreləs;ট্ৰেলিচ
7637	quinsy	ˈkwɪnziː;কুইনজি
7638	punitive	ˈpjuːnətɪv;পিউনিটিভ
7639	freehanded	ˈfriːˈhændəd;ফ্ৰিহেণ্ডেড
7640	quid	ˈkwɪd;কুইড
7641	quisling	ˈkwɪzlɪŋ;কুইজলিং
7642	quite so	ˈkwaɪt ˈsoʊ;কুৱাইট চ’
7643	quick-sand	quick-sand;কুইক-চেন্ড
7644	lute	ˈluːt;লুট
7645	verbatim	vərˈbeɪtəm;ভাৰবাটিম
7646	father-in-law	ˈfɑðərənˌlɔ;ফাডাৰ- ইন-ল
7647	sister-in-law	ˈsɪstrənˌlɔ;চিষ্টাৰ-ইন-ল
7648	probability	ˌprɑbəˈbɪlətiː;প্ৰাবেবিলিটি
7649	iftar	iftar;ইফতাৰ
7650	ramzan	ramzan;ৰমজান
7651	uniform	ˈjuːnəˌfɔrm;ইউনিফৰ্ম
7652	guttural	ˈgətərəl;গুটুুৰেল
7653	recess	ˈriːˌses;ৰেচেচ
7654	speaker	ˈspiːkər;স্পিকাৰ
7655	tomcat	ˈtɑmˌkæt;টমকেট
7656	tom	ˈtɑm;টম
7657	superiority complex	sʊˌpɪriːˈɔrətiː ˈkɑmˌpleks;চুপিৰিৰটি কমপ্লেক্স
7658	inferiority complex	ɪnˌfɪriːˈɔrətiː ˈkɑmˌpleks;ইনফিৰিৰটি কমপ্লেক্স
7659	limonia acidissima	[limonia] [acidissima];লিম’নিয়া এচিডিচিমা
7660	Dillenia indica	dillenia indica;ডিলেনিয়া ইণ্ডিকা
7661	schinus limonia	[schinus] [limonia];চিনুচ লিম’নিয়া
7662	glossary	glossary;গ্লচাৰী
7663	face-to-face	face-to-face;ফেচ-টু-ফেচ
7666	french	ˈfrentʃ;ফ্ৰেঞ্চ
7667	measure	ˈmeʒər;মিজাৰ
7668	frame	ˈfreɪm;ফ্ৰেম
7669	molten	ˈmoʊltən;ম’ল্টেন
7670	paramilitary	ˌpærəˈmɪləˌteriː;পেৰামিলিটেৰি
7671	driver	ˈdraɪvər;ড্ৰাইভাৰ
7672	tick	ˈtɪk;টিক
7673	priority	praɪˈɔrətiː;প্ৰায়ৰিটি
7674	underwear	ˈəndərˌwer;আণ্ডাৰৱেৰ
7675	lice	lice;লাইচ
7676	renewable energy	renewable ˈenərdʒiː;ৰিনিৱেবল এনাৰ্জি
7677	pico hydro power plant	[pico] ˈhaɪdroʊ ˈpæʊr ˈplænt;পিকো হাইড্ৰ পাৱাৰ প্ল
7678	micro hydro power plant	ˈmaɪkroʊ ˈhaɪdroʊ ˈpæʊr ˈplænt;মাইক্ৰ’ হাইড্ৰ পাৱা
7679	asceticism	[asceticism];এচিটিজিম
7680	militarism	ˈmɪlətəˌrɪzəm;মিলিটেৰিজিম
7681	lovesick	ˈləvˌsɪk;লাভচিক
7682	widely	widely;ৱাইডলি
7683	thoroughly	thoroughly;থ’ৰ’লি
7684	comprehensively	comprehensively;কমপ্ৰিহেন্চভলি
7685	paroxysm	ˈpærəkˌsɪzəm;পেৰক্সিজিম
7686	yarn swift	ˈjɑrn ˈswɪft;য়াৰ্ণ চুইফট
7687	undress	ənˈdres;আনড্ৰেচ
7688	relic	ˈrelɪk;ৰেলিক
7689	structure	ˈstrəktʃər;ষ্ট্ৰকচাৰ
7690	gable	ˈgeɪbəl;গেবল
7691	external	ekˈstərnəl;এক্সটাৰ্ণেল
7692	stoop	ˈstuːp;ষ্টুপ
7693	kerb	ˈkərb;কাৰ্ব
7694	laurel	ˈlɔrəl;লৰেল
7695	bay leaf	ˈbeɪ ˈliːf;বে লিফ
7696	destitute	ˈdestəˌtuːt;ডেষ্টিটিউট
7697	cape	ˈkeɪp;কেপ
7698	promontory	ˈprɑmənˌtɔriː;প্ৰমনটৰি
7699	astronomy	əˈstrɑnəmiː;এষ্ট্ৰানমি
7700	see-saw	see-saw;চি-চ
7701	premature death	ˌpriːməˈtjʊr ˈdeθ;প্ৰিমেচাৰ ডেথ
7702	precocious	prɪˈkoʊʃəs;প্ৰিক’চিয়াচ
7703	strong-box	strong-box;ষ্ট্ৰং-বক্স
7704	uvula	ˈjuːvjələ;ইউভুলা
7705	ladle	ˈleɪdəl;লেডল
7706	house sparrow	ˈhæʊs ˈspæroʊ;হাউচ স্পেৰ’
7707	passer domesticus	[passer] [domesticus];পাচিৰ ড’মেষ্টিকাচ
7708	common myna	common myna;কমন মাইনা
7709	acridotheres tristis	acridotheres tristis;এক্ৰিড’থেৰেচ ট্ৰিষ্টিচ
7710	indian myna	indian myna;ইণ্ডিয়ান মাইনা
7711	talking myna	talking myna;টকিং মাইনা
7712	hill myna	hill myna;হিল মাইনা
7713	gracula religiosa	[gracula] [religiosa];গ্ৰেকুলা ৰেলিজিয়’চা
7714	myna bird	myna ˈbərd;মাইনা বাৰ্ড
7715	Motacilla alba	[Motacilla] [alba];ম’টাচিলা এলবা
7716	Brown shrike 	"(lgID=1) 	ˈbræʊn ˈʃraɪk;ব্ৰাউন চ্ৰাইক"
7717	lanius cristatus	laniuscriststus;লানিউচ ক্ৰিষ্টাটুচ
7718	rebuilding	riːˈbɪldɪŋ;ৰিবিল্ডিং
