inductance	0x9860x9f10x9c70x9b60x995 0x9950x9c10x9a30x9cd0x9a10x9b20x9c0
induction	0x9860x9f10x9c70x9b6
inductor	0x9860x9f10x9c70x9b60x995
insolation	0x9860x9a40x9aa0x9a8
integrated circuit (IC)	0x9860x9870x99b0x9bf,  0x9b80x9ae0x9a80x9cd0x9ac0x9bf0x9a4 0x9ac0x9f00x9cd0x9a40x9a80x9c0
interaction	0x9850x9a80x9cd0x9a40x9f00x9be0x9950x9cd0x9f00x9bf0x9df0x9be,  0x9850x9a80x9cd0x9af0x9cb0x9a80x9cd0x9af0x9950x9cd0x9f00x9bf0x9df0x9be 0x9980x99f0x995,  0x9860x9a80x9cd0x9a40x9830x9950x9cd0x9f00x9bf0x9df0x9be
interface	0x9850x9a80x9cd0x9a40x9f00x9be0x9aa0x9c30x9b70x9cd0x9a0,  0x9860x9a80x9cd0x9a40x9830x9aa0x9c30x9b70x9cd0x9a0
intergrowth texture	0x9860x9a80x9cd0x9a40x9830x9ac0x9c30x9a60x9cd0x9a70x9bf 0x9970x9be0x9810x9a50x9a80x9bf
intermolecular force	0x9860x9a80x9cd0x9a40x9830x9860x9a30x9f10x9bf0x995 0x9ac0x9b2
internal resistance	0x9850x9ad0x9cd0x9af0x9a80x9cd0x9a40x9f00x9c00x9a3 0x9f00x9cb0x9a7,  0x9860x9a80x9cd0x9a40x9830x9f00x9cb0x9a7
international date line	0x9860x9a80x9cd0x9a40x9f00x9cd0x99c0x9be0x9a40x9bf0x995 0x9a40x9be0x9f00x9bf0x996 0x9f00x9c70x9960x9be
international electrical units	0x9860x9a80x9cd0x9a40x9f00x9cd0x99c0x9be0x9a40x9bf0x995 0x9ac0x9c80x9a60x9cd0x9af0x9c10x9a40x9bf0x995 0x98f0x9950x995
international system of units	0x9860x9a80x9cd0x9a40x9f00x9cd0x99c0x9be0x9a40x9bf0x995 0x98f0x9950x995 0x9aa0x9a60x9cd0x9a70x9a40x9bf
interplanetory matter	0x9860x9a80x9cd0x9a40x9830x9970x9cd0x9f00x9b90x9c00x9df 0x9aa0x9a60x9be0x9f00x9cd0x9a5
interstellar hydrogen	0x9860x9a80x9cd0x9a40x9830x9a40x9be0x9f00x9950x9c00x9df 0x9b90x9be0x9870x9a10x9cd0x9f0'0x99c0x9c70x9a8,  0x9860x9a80x9cd0x9a40x9830x9a80x9be0x9950x9cd0x9b70x9a40x9cd0x9f00x9bf0x995 0x9b90x9be0x9870x9a10x9cd0x9f0'0x99c0x9c70x9a8
interstellar matter	0x9860x9a80x9cd0x9a40x9830x9a40x9be0x9f00x9950x9c00x9df 0x9aa0x9a60x9be0x9f00x9cd0x9a5,  0x9860x9a80x9cd0x9a40x9830x9a80x9be0x9950x9cd0x9b70x9a40x9cd0x9f00x9bf0x995 0x9aa0x9a60x9be0x9f00x9cd0x9a5
intertropical convergence zone	0x9860x9a80x9cd0x9a40x9830x9950x9cd0x9f00x9be0x9a80x9cd0x9a40x9c00x9df 0x9850x9ad0x9bf0x9b80x9f00x9a3 0x9850x99e0x9cd0x99a0x9b2
intra-annular tautomerism	0x9860x9a80x9cd0x9a40x9830x9ac0x9b20x9c00x9df 0x9aa0x9cd0x9f00x9be0x9f10x9f00x9cd0x9a40x9a8
intraclast	0x9860x9a80x9cd0x9a40x9830x9aa0x9bf0x9a30x9cd0x9a10x9be0x9b60x9cd0x9ae
intraformational	0x9860x9a80x9cd0x9a40x9830x9b80x9be0x9820x9970x9a00x9a80x9bf0x995,  0x9850x9a80x9cd0x9a40x9830x9f00x99a0x9a80x9be0x9a40x9cd0x9ae0x995
intrinsic conduction	0x9860x9ad0x9cd0x9af0x9a80x9cd0x9a40x9f00x9bf0x995 0x9aa0x9f00x9bf0x9f10x9b90x9a3
ironstone	0x9860x9870x9f00x9a8 0x9b60x9bf0x9b2,  0x9b60x9bf0x9b2
isotones	0x9860x9870x99b'0x99f'0x9a8,  0x9b80x9ae0x9a80x9bf0x9890x99f0x9cd0x9f00x9a8
isotopes	0x9860x9870x99b'0x99f'0x9aa,  0x9b80x9ae0x9b80x9cd0x9a50x9be0x9a80x9bf0x995
life table	0x9860x9df0x9c10x9b8 0x9a40x9be0x9b20x9bf0x9950x9be
life time	0x9860x9df0x9c1,  0x9b80x9cd0x9a50x9be0x9df0x9bf0x9a40x9cd0x9ac 0x9950x9be0x9b2
light	0x9860x9b20x9cb0x995,  0x9aa0x9cb0x9b90x9f0
light curve	0x9860x9b20x9cb0x995 0x9ac0x9950x9cd0x9f0
light emitting diode	0x9860x9b20x9cb0x9950x9a60x9be0x9df0x9c0 0x9a10x9be0x9df’0x9a1,  0x98f0x9b2 0x987 0x9a10x9bf
light pan	0x9860x9b20x9cb0x995 0x9aa0x9c70x9a8
light year	0x9860x9b20x9cb0x995 0x9ac0x9f00x9cd0x9b7
lode	0x9860x9950x9f0 0x9b80x9cd0x9a40x9c20x9aa
meta centre	0x9860x9aa0x9cd0x9b20x9f1 0x9950x9c70x9a80x9cd0x9a60x9cd0x9f0,  0x9ae0x9c70x99f0x9be 0x9950x9c70x9a80x9cd0x9a60x9cd0x9f0
molecular association	0x9860x9a30x9f10x9bf0x995 0x9b80x9b90x9af0x9cb0x99c0x9a8
molecular beam	0x9860x9a30x9f10x9bf0x995 0x9f00x9b60x9cd0x9ae0x9bf
molecular formula	0x9860x9a30x9f10x9bf0x995 0x9b80x9820x9950x9c70x9a4
molecular orbital	0x9860x9a30x9f10x9bf0x995 0x9950x9950x9cd0x9b70x995,  0x9850x9f00x9ac0x9bf0x99f0x9c70x9b2
molecular volume	0x9860x9a30x9f10x9bf0x995 0x9860x9df0x9a40x9a8
molecular weight	0x9860x9a30x9f10x9bf0x995 0x9930x99c0x9a8
moment of force	0x9860x9980x9c20x9f00x9cd0x9a3,  0x9ac0x9b2 0x9ad0x9cd0x9f00x9be0x9ae0x995
morphology	0x9860x9950x9c30x9a40x9bf0x9ac0x9bf0x99c0x9cd0x99e0x9be0x9a8
neve	0x9860x99f0x9bf0x9b2 0x9ac0x9f00x9ab
Superintendent of Police	0x9860x9f00x9950x9cd0x9b70x9c0 0x9850x9a70x9c00x9950x9cd0x9b70x995
Supplemantary Budget	0x9850x9a80x9c10x9aa0x9c20x9f00x995 (0x9aa0x9f00x9bf0x9aa0x9c20x9f00x995),  0x9860x9df-0x9ac0x9cd0x9af0x9df0x995,  0x9850x9a80x9c10x9aa0x9c20x9f00x995 0x9ac0x9be0x99c0x9c70x99f
Station	0x9860x9b80x9cd0x9a50x9be0x9a8,  0x9a50x9be0x9a80x9be,  0x9b70x9cd0x99f0x9c70x99a0x9a8
Police Station	0x9860x9f00x9950x9cd0x9b70x9c0 0x9a50x9be0x9a80x9be,  0x9aa0x9c10x9b20x9bf0x99a 0x9a50x9be0x9a80x9be,  0x9a50x9be0x9a80x9be
Stenographer	0x9860x9b60x9c10x9b20x9bf0x9aa0x9bf0x9950x9be0x9f0,  0x9b70x9cd0x99f0x9c70x9a80x9cb0x9970x9cd0x9b00x9be0x9ab0x9be0x9f0
Steno-typist	0x9860x9b60x9c10x9b20x9bf0x9aa0x9bf 0x9ae0x9c10x9a60x9cd0x9b00x9be0x9b20x9c70x9960x995 ,   0x9b70x9cd0x99f0x9c70x9a80x9cb0x99f0x9be0x9870x9aa0x9bf0x9b70x9cd0x99f
Street	0x9860x9b20x9bf,  0x9aa0x9a5,  0x9ac0x9be0x99f
Sub-Inspector of Police	0x9860x9f00x9950x9cd0x9b70x9c0 0x9b80x9b9 0x9aa0x9f00x9bf0x9a60x9f00x9cd0x9b60x995,  0x9860x9f00x9950x9cd0x9b70x9c0 0x9850x9a70x9a80x9cd0x9a40x9a8 0x9aa0x9f00x9bf0x9a60x9f00x9cd0x9b60x995
Solicitation	0x9860x9ae0x9a80x9cd0x9a40x9cd0x9f00x9a3,  0x9850x9ad0x9cd0x9af0x9f00x9cd0x9a50x9a80x9be
Sentiment	0x9b80x9cd0x9a50x9bf0x9f00x9ad0x9be0x9f1,  0x9860x9f10x9c70x997,  0x9850x9a80x9c10x9ad0x9c20x9a40x9bf
Shape	0x9970x9a20x9bc,  0x9860x9950x9be0x9f0
Shorthand	0x9860x9b60x9c10x9b20x9bf0x9aa0x9bf
Shorthand writers	0x9860x9b60x9c10x9b20x9bf0x9aa0x9bf0x9950x9be0x9f0
Short notice question	0x9860x9950x9b80x9cd0x9ae0x9bf0x995 0x99c0x9be0x9a80x9a80x9c00x9ae0x9c20x9b20x995 0x9aa0x9cd0x9f00x9b60x9cd0x9a8
Quarry	0x9b60x9bf0x9b20x9f0 0x9960x9a80x9bf,  0x9860x9950x9f0
Quarter	0x9ac0x9be0x9b80x9970x9c30x9b9,  0x9860x9ac0x9be0x9b8,  0x99a0x9a40x9c10x9f00x9cd0x9a50x9be0x9820x9b6
Question of Low	0x9860x9870x9a80x9f0 0x9ac0x9bf0x9b70x9df
Rabies	0x9860x9f00x9cd0x9b20x995,  (0x9ac0x9b20x9bf0x9df0x9be 0x9950x9c10x9950x9c10x9f0 0x9860x9a60x9bf0x9f0 0x9ac0x9bf0x9b7)
Range	0x9860x9ad0x9cb0x997,  0x9850x99e0x9cd0x99a0x9b2,  0x9970x9cb0x99a0x9f0
Receipt	0x9aa0x9cd0x9f00x9be0x9aa0x9cd0x9a40x9bf ,  0x9860x9df,  0x9f00x99b0x9bf0x9a6
Recital	0x9860x9ac0x9c30x9a40x9bf 0x9aa0x9be0x9a0,  0x9980x9cb0x9b70x9a30x9be
Reclamation	0x9860x9ac0x9be0x9a6 0x9950x9f00x9a3
Proportionate pension	0x9860x9a80x9c10x9aa0x9be0x9a40x9bf0x995 0x9aa0x9c70x9a80x99a0x9a8
Publication, Objectionable	0x9860x9aa0x9a40x9cd0x9a40x9bf0x99c0x9a80x995 0x9aa0x9cd0x9f00x9950x9be0x9b60x9a8
Presumption of Law	0x9860x9870x9a80x9f0 0x9850x9a80x9c10x9ae0x9be0x9a8
nondenominational number system	0x9860x9960x9cd0x9af0x9be0x9b90x9c00x9a8 0x9b80x9820x9960x9cd0x9af0x9be 0x9aa0x9a60x9cd0x9a70x9a40x9bf
occultation	0x9860x9810x9f0,  0x9aa0x9cd0x9f00x99a0x9cd0x99b0x9c70x9a60x9a8
optical activity	0x9860x9b20x9cb0x9950x9c00x9df 0x9b80x9950x9cd0x9f00x9bf0x9df0x9a40x9be
optical black	0x9860x9b20x9cb0x9950x9c00x9df 0x995'0x9b20x9be 0x9ac0x9b80x9cd0x9a40x9c1
optical constants	0x9860x9b20x9cb0x9950x9c00x9df 0x9a70x9cd0x9f00x9c10x9f10x995
optical density	0x9860x9b20x9cb0x9950x9c00x9df 0x9980x9a80x9a40x9cd0x9ac
optical fibre	0x9860x9b20x9cb0x9950x9c0 0x9a40x9a80x9cd0x9a40x9c1
optical flat	0x9860x9b20x9cb0x9950x9c00x9df 0x9a80x9bf0x9ae0x99c
optical glass	0x9860x9b20x9cb0x9950x9c0 0x9950x9be0x99a
optical isomerism	0x9860x9b20x9cb0x9950x9c00x9df 0x9b80x9ae0x9af0x9cb0x9970x9bf0x9a40x9be
optical lever	0x9860x9b20x9cb0x9950x9c00x9df 0x9a20x9c70x9810x9950x9c0
optically active	0x9860x9b20x9cb0x9950x9b80x9950x9cd0x9f00x9bf0x9df (0x9aa0x9a60x9be0x9f00x9cd0x9a5)
optical mode	0x9860x9b20x9cb0x9950x9c00x9df 0x9a70x9f00x9a3,  0x9860x9b20x9cb0x9950x9c00x9df 0x9ae'0x9a1
optical path	0x9860x9b20x9cb0x9950x9c00x9df 0x9aa0x9a5
optical spectrum	0x9860x9b20x9cb0x9950x9c00x9df 0x9ac0x9f00x9cd0x9a30x9be0x9b20x9c0
optical telescope	0x9860x9b20x9cb0x9950x9c0 0x9a60x9c20x9f00x9ac0x9c00x9950x9cd0x9b70x9a3
optic axis	0x9860x9b20x9cb0x9950x9c0 0x9850x9950x9cd0x9b7
optics	0x9860x9b20x9cb0x9950x9ac0x9bf0x99c0x9cd0x99e0x9be0x9a8
ore	0x9850x9df0x9b80x9cd0x995,  0x9860x9950x9f0,  0x9860x9950x9f00x9bf0x995
ore deposit	0x9860x9950x9f00x9bf0x995 0x9850x9f10x9b80x9cd0x9a50x9be0x9a8
ore dome	0x9860x9950x9f00x9bf0x995 0x9970x9ae0x9cd0x9ac0x9c10x99c
ore vein	0x9860x9950x9f00x9bf0x995 0x9b80x9bf0x9f00x9be
osculating orbit	0x9860x9b60x9cd0x9b20x9c70x9b70x9c0 0x9950x9950x9cd0x9b70x9aa0x9a5
osculating plane	0x9860x9b60x9cd0x9b20x9c70x9b70x9c0 0x9a40x9b2
osculating sphere	0x9860x9b60x9cd0x9b20x9c70x9b70x9c0 0x9970x9cb0x9b20x995
osmotic pressure	0x9860x9b80x9c30x9a40x9bf 0x99a0x9be0x9aa,  0x9f00x9b80x9be0x9950x9f00x9cd0x9b70x9c0 0x99a0x9be0x9aa
overload	0x9860x9a40x9cd0x9af0x9a70x9bf0x995 0x9b2'0x9a1
Para-autochthonous	0x9860x9f10x9be0x9b80x9bf0x995
parallax	0x9860x9aa0x9be0x9a4 0x9b80x9f00x9a3 / 0x9b20x9ae0x9cd0x9ac0x9a8
partial correlation	0x9860x9820x9b60x9bf0x995 0x9b80x9b90x9b80x9ae0x9a80x9cd0x9a7
partial derivative	0x9860x9820x9b60x9bf0x995 0x9850x9f10x9950x9b20x99c
partial differential coefficient	0x9860x9820x9b60x9bf0x995 0x9850x9f10x9950x9b2 0x9970x9c10x9a30x9be0x9820x995
perdistillation	0x9860x9aa0x9cb0x9b90x995 0x9aa0x9be0x9a40x9a8
perfect dielectric	0x9860x9a60x9f00x9cd0x9b6 0x9aa0x9f00x9be0x9ac0x9bf0x9a60x9cd0x9af0x9c10x9ce / 0x9a80x9bf0x9960x9c10x9810x9a4 0x9aa0x9f00x9be0x9ac0x9bf0x9a60x9cd0x9af0x9cd0x9ce
periodic function	0x9860x9ac0x9f00x9cd0x9a4 0x9ab0x9b20x9a8 / 0x9aa0x9f00x9cd0x9af0x9cd0x9af0x9be0x9ac0x9c30x9a40x9cd0x9a4 0x9ab0x9b20x9a8
period of revolution	0x9860x9ac0x9f00x9cd0x9a4 0x9950x9be0x9b2
persorption	0x9860x9b60x9cb0x9b70x9a3
photocell	0x9860x9b20x9cb0x995 (0x9ac0x9c80x9a60x9cd0x9af0x9c10x9a40x9bf0x995) 0x9950x9cb0x9b7
photocell sensitivity	0x9860x9b20x9cb0x995 0x9950x9cb0x9b7 0x9b80x9c10x9ac0x9c70x9a60x9bf0x9a40x9be
photochemical cell	0x9860x9b20x9cb0x995 0x9f00x9be0x9b80x9be0x9df0x9a80x9bf0x995 0x9950x9cb0x9b7
photochemical reaction	0x9860x9b20x9cb0x995 0x9f00x9be0x9b80x9be0x9df0x9a80x9bf0x995 0x9ac0x9bf0x9950x9cd0x9f00x9bf0x9df0x9be
photochemistry	0x9860x9b20x9cb0x995 0x9f00x9b80x9be0x9df0x9a80x9ac0x9bf0x99c0x9cd0x99e0x9be0x9a8
photoconductivity	0x9860x9b20x9cb0x9950x9ac0x9bf0x9a60x9cd0x9af0x9c10x9ce 0x9aa0x9f00x9bf0x9ac0x9be0x9b90x9bf0x9a40x9be
photocurrent	0x9860x9b20x9cb0x9950x9ac0x9bf0x9a60x9cd0x9af0x9c10x9ce 0x9aa0x9cd0x9f00x9f10x9be0x9b9
photoelasticity	0x9860x9b20x9cb0x9950x9c0 0x9b80x9cd0x9a50x9bf0x9a40x9bf0x9b80x9cd0x9a50x9be0x9aa0x9950x9a40x9be
photoelectric absorption	0x9860x9b20x9cb0x9950x9ac0x9bf0x9a60x9cd0x9af0x9c10x9ce 0x9b60x9cb0x9b70x9a3
photoelectric cell	0x9860x9b20x9cb0x9950x9ac0x9bf0x9a60x9cd0x9af0x9c10x9ce 0x9950x9cb0x9b7
photoelectric constant	0x9860x9b20x9cb0x9950x9ac0x9bf0x9a60x9cd0x9af0x9c10x9ce 0x9a70x9cd0x9f00x9c10x9f10x995
photoelectric effect	0x9860x9b20x9cb0x9950x9ac0x9bf0x9a60x9cd0x9af0x9c10x9ce 0x9aa0x9cd0x9f00x9ad0x9be0x9f1
photoelectricity	0x9860x9b20x9cb0x9950x9ac0x9bf0x9a60x9cd0x9af0x9c10x9ce
photoelectric multiplier	0x9860x9b20x9cb0x9950x9ac0x9c80x9a60x9cd0x9af0x9c10x9a40x9bf0x995  0x9970x9c10x9a30x995
photoionization	0x9860x9b20x9cb0x9950x9c0 0x9860x9df0x9a80x9c00x9950x9f00x9a3
photoluminescence	0x9860x9b20x9cb0x9950x9b80x9820x9a60x9c00x9aa0x9cd0x9a40x9bf
photolysis	0x9860x9b20x9cb0x9950x9c00x9df 0x9850x9aa0x9980x99f0x9a8
photometry	0x9860x9b20x9cb0x9950x9ae0x9bf0x9a40x9bf
photon	0x9860x9b20x9cb0x9950x9950x9a30x9be / 0x9ab'0x99f0x9a8
photosensitive	0x9860x9b20x9cb0x995 0x9b80x9820x9ac0x9c70x9a60x9c0
photosphere	0x9860x9b20x9cb0x9950x9ae0x9a30x9cd0x9a10x9b2 / 0x9aa0x9cd0x9f00x9950x9be0x9b60x9ae0x9a30x9cd0x9a10x9b2
phototropy	0x9860x9ad0x9be0x9a80x9c10x9ac0x9f00x9cd0x9a40x9a8
Region	0x9850x99e0x9cd0x99a0x9b2,  0x9860x9a60x9bf0x9950x9cd0x9b70x9c70x9a40x9cd0x9f0
Relative abundance	0x9860x9aa0x9c70x9950x9cd0x9b70x9bf0x995 0x9aa0x9cd0x9f00x9be0x99a0x9c10x9f00x9cd0x9af0x9cd0x9af
Relative atomic mass	0x9860x9aa0x9c70x9950x9cd0x9b70x9bf0x995 0x9aa0x9be0x9f00x9ae0x9be0x9a30x9ac0x9bf0x995 0x9ad0x9f0
Relative density	0x9860x9aa0x9c70x9950x9cd0x9b70x9bf0x995 0x9980x9a80x9a40x9cd0x9ac
Relativistic mechanics	0x9860x9aa0x9c70x9950x9cd0x9b70x9bf0x9950x9a40x9be0x9ac0x9be0x9a60x9c0 0x9ac0x9b20x9ac0x9bf0x99c0x9cd0x99e0x9be0x9a8
Relativistic particle	0x9860x9aa0x9c70x9950x9cd0x9b70x9bf0x9950x9a40x9be0x9ac0x9be0x9a60x9c0 0x9950x9a30x9be
Relativistic velocity	0x9860x9aa0x9c70x9950x9cd0x9b70x9bf0x9950x9a40x9be0x9ac0x9be0x9a60x9c0 0x9ac0x9c70x997
Rider	0x9860x9f00x9cb0x9b90x9c0
screening	0x9860x9f10x9f00x9a3
screening constant	0x9860x9f10x9f00x9a30x9c0 0x9a70x9cd0x9f00x9c10x9f10x995
shielding	0x9860x9f10x9f00x9a3
solstices	0x9860x9df0x9a80x9be0x9a80x9cd0x9a4,  0x9b80x9820x9950x9cd0x9f00x9be0x9a80x9cd0x9a40x9bf
specific charge	0x9860x9aa0x9c70x9950x9cd0x9b70x9bf0x995 0x9860x9a70x9be0x9a8
specific conductivity	0x9860x9aa0x9c70x9950x9cd0x9b70x9bf0x995 0x9aa0x9f00x9bf0x9ac0x9be0x9b90x9bf0x9a40x9be / 0x9ac0x9bf0x9b60x9bf0x9b70x9cd0x99f 0x9aa0x9f00x9bf0x9ac0x9be0x9b90x9bf0x9a40x9be
specific gravity	0x9860x9aa0x9c70x9950x9cd0x9b70x9bf0x995 0x9970x9c10x9f00x9c10x9a40x9cd0x9ac
specific gravity bottle	0x9860x9aa0x9c70x9950x9cd0x9b70x9bf0x995 0x9970x9c10x9f00x9c10x9a40x9cd0x9ac 0x9ac0x99f0x9b2
specific heat capacity	0x9860x9aa0x9c70x9950x9cd0x9b70x9bf0x995 0x9a40x9be0x9aa 0x9a70x9c30x9a40x9bf
specific inductive capacity	0x9860x9aa0x9c70x9950x9cd0x9b70x9bf0x995 0x9860x9f10x9c70x9b6 0x9a70x9c30x9a40x9bf
specific latent heat	0x9860x9aa0x9c70x9950x9cd0x9b70x9bf0x995 0x9b20x9c00x9a8 0x9a40x9be0x9aa
specific permeability	0x9860x9aa0x9c70x9950x9cd0x9b70x9bf0x995 0x9aa0x9cd0x9f00x9f10x9c70x9b60x9cd0x9af0x9a40x9be
specific polarization	0x9860x9aa0x9c70x9950x9cd0x9b70x9bf0x995 0x9b80x9ae0x9f10x9f00x9cd0x9a40x9a8
specific resistance	0x9860x9aa0x9c70x9950x9cd0x9b70x9bf0x995 0x9f00x9cb0x9a7
specific rotation	0x9860x9aa0x9c70x9950x9cd0x9b70x9bf0x995 0x9860x9f10x9f00x9cd0x9a40x9a8 / 0x9860x9aa0x9c70x9950x9cd0x9b70x9bf0x995 0x9980x9c20x9f00x9cd0x9a30x9a8
specific volume	0x9860x9aa0x9c70x9950x9cd0x9b70x9bf0x995 0x9860x9df0x9a40x9a8
virtual state	0x9860x9aa0x9be0x9a4 0x9850x9f10x9b80x9cd0x9a50x9be
virtual work	0x9860x9aa0x9be0x9a4 0x9950x9f00x9cd0x9ae
volcano	0x9860x9970x9cd0x9a80x9c70x9df0x9970x9bf0x9f00x9bf
volume	0x9860x9df0x9a40x9a8,  0x9890x99a0x9cd0x99a0x9a40x9be (0x9a70x9cd0x9ac0x9a80x9bf)
wet assay	0x9860x9f00x9cd0x9a60x9cd0x9f0 0x9a80x9bf0x9f00x9cd0x9a70x9be0x9f00x9a3
wet cell	0x9860x9f00x9cd0x9a60x9cd0x9f0 0x9950x9cb0x9b7
wet land	0x9860x9f00x9cd0x9a60x9cd0x9f0 0x9ad0x9c20x9ae0x9bf
wet scrubber	0x9860x9f00x9cd0x9a60x9cd0x9f0 0x9ae0x9be0x9f00x9cd0x99c0x995
wetting agent	0x9860x9f00x9cd0x9a60x9cd0x9f00x9950x9f00x9cd0x9a40x9be
epiglottis	0x9850x9a70x9bf0x99c0x9bf0x9b90x9cd0x9ac0x9be,  0x9860x9b20x99c0x9bf0x9ad0x9be
epithelium	0x9850x9a70x9bf0x99a0x9cd0x99b0x9c70x9a6,  0x9860x99a0x9cd0x99b0x9be0x9a60x995,  0x9890x9aa0x9950x9b20x9be
erythroblast	0x9f00x9950x9cd0x9a40x9be0x9a30x9c10x9950x9cb0x9f00x995,  0x9860x9f00x9950x9cd0x9a4 0x9950x9cb0x9f00x995
essential organ	0x9860x9f10x9b60x9cd0x9af0x9950x9c00x9df 0x9850x9820x997,  0x9ae0x9cc0x9b20x9bf0x995 0x9850x9820x997
false fruit	0x9860x9aa0x9cd0x9f00x9950x9c30x9a4 0x9ab0x9b2
false hybrid	0x9860x9aa0x9cd0x9f00x9950x9c30x9a4 0x9b80x9820x9950x9f0
Gastrocoele	0x9860x9a60x9cd0x9af0x9be0x9a80x9cd0x9a60x9cd0x9b0,  0x99c0x9a00x9f00x9c00x9df 0x9a80x9b20x9c0
Genetic	0x9860x9a80x9c10x9ac0x9820x9b60x9bf0x995,  0x99c0x9bf0x9a80x9c00x9df
Genetic code	0x9860x9a80x9c10x9ac0x9820x9b60x9bf0x995 0x9b80x9820x9950x9c70x9a4,  0x99c0x9bf0x9a80x9c00x9df 0x9b80x9820x9950x9c70x9a4
Genetic drift	0x9860x9a80x9c10x9ac0x9820x9b60x9bf0x995 0x9b80x9ae0x9cd0x9aa0x9cd0x9b00x9ac0x9be0x9b9,  0x99c0x9bf0x9a80x9c00x9df 0x9b80x9ae0x9cd0x9aa0x9cd0x9b00x9ac0x9be0x9b9
Genetic Engineering	0x99c0x9bf0x9a8 0x9aa0x9cd0x9b00x9af0x9c10x9950x9cd0x9a40x9bf0x9ac0x9bf0x99c0x9cd0x99e0x9be0x9a8,  0x9860x9a80x9c10x9ac0x9820x9b60x9bf0x995 0x9aa0x9c20x9f00x9cd0x9a4
Genetic equilibrium	0x9860x9a80x9c10x9ac0x9820x9b60x9bf0x995 0x9ad0x9be0x9f00x9b80x9be0x9ae0x9cd0x9af,  0x99c0x9bf0x9a80x9c00x9df 0x9b80x9be0x9ae0x9cd0x9af
Genetics	0x9860x9a80x9c10x9ac0x9820x9b60x9bf0x995 0x9ac0x9bf0x99c0x9cd0x99e0x9be0x9a8,  0x99c0x9bf0x9a8 0x9ac0x9bf0x99c0x9cd0x99e0x9be0x9a8
Genetic variation	0x9860x9a80x9c10x9ac0x9820x9b60x9bf0x995 0x9aa0x9f00x9bf0x9f10x9f00x9cd0x9a40x9a8,  0x99c0x9bf0x9a80x9c00x9df 0x9aa0x9f00x9bf0x9f10x9f00x9cd0x9a40x9a8
Glutinous	0x9860x9a00x9be0x9af0x9c10x9950x9cd0x9a4,  0x98f0x9a00x9be0x9ac0x9c30x9a4
Grey heron	0x9860x99c0x9be0x9a8
Ground tissue	0x9860x9a60x9bf 0x9950x9b20x9be,  0x9860x9a70x9be0x9f0 0x9950x9b20x9be
Gum	0x9860x9a00x9be
Habitat	0x9860x9ac0x9be0x9b8
hepatitis	0x9af0x9950x9c30x9a60x9cd0x9a60x9b90x9be,  0x9860x9970x9ae0x9990x9b90x9c10x9f10x9be
horizontal resistance	0x9860x9a80x9c10x9ad0x9c20x9ae0x9bf0x995 0x9aa0x9cd0x9f00x9a40x9bf0x9f00x9cb0x9a7
hygrophyte	0x9860x9f00x9cd0x9a60x9cd0x9f00x9a40x9be 0x9890x9a60x9cd0x9ad0x9bf0x9a6
hygroscopic movement	0x9860x9f00x9cd0x9a60x9cd0x9f00x9a40x9be 0x9970x9a40x9bf
ideotype	0x9860x9a60x9f00x9cd0x9b60x9aa0x9cd0x9f00x9f00x9c20x9aa
immgration	0x9860x9aa0x9cd0x9f00x9ac0x9be0x9b80x9a8,  0x9850x9a80x9cd0x9a4:0x9aa0x9cd0x9f00x9ac0x9cd0x9f00x99c0x9a8
index	0x9860x9a80x9c10x9aa0x9be0x9a40x9bf0x995 0x9b80x9c20x99a0x9a80x9be
initial cell	0x9860x9a60x9bf 0x9950x9cb0x9b7
insect infestestion of food	0x9860x9b90x9be0x9f0 0x9950x9c00x99f0x9970x9cd0x9f00x9b80x9a8
insolation	0x9860x9a40x9aa0x9a8
interarticular	0x9860x9a80x9cd0x9a4:0x9b80x9a80x9cd0x9a70x9bf
inter-auricular septum	0x9860x9a80x9cd0x9a4:0x9850x9b20x9bf0x9a80x9cd0x9a60x9c00x9df 0x9aa0x9f00x9cd0x9a60x9be
interbreeding	0x9860x9a80x9cd0x9a4:0x9aa0x9cd0x9f00x99c0x9a80x9a8
intercostal	0x9860x9a80x9cd0x9a4:0x9950x9be0x9ae0x9bf0x9b90x9be0x9dc,  0x9860x9a80x9cd0x9a4:0x9950x9cb0x9b70x9cd0x9a00x9c00x9df
interdorsal element	0x9860x9a80x9cd0x9a4:0x9aa0x9c30x9b70x9cd0x9a00x9c00x9df 0x9950x9a30x9be
interlobar	0x9860x9a80x9cd0x9a4:0x9960x9a30x9cd0x9a10x9c00x9df
intermuscular septum	0x9860x9a80x9cd0x9a4:0x9aa0x9c70x9b60x9c00x9df 0x9aa0x9f00x9cd0x9a60x9be
internal jugular vein	0x9860x9ad0x9cd0x9af0x9a80x9cd0x9a40x9f00x9c00x995 0x9970x9cd0x9f00x9c80x9f1 0x9b80x9bf0x9f00x9be
interoceptor	0x9860x9ad0x9cd0x9af0x9a80x9cd0x9a40x9f00x9bf0x995 0x9970x9cd0x9f00x9be0x9b90x995
inter-orbital septum	0x9860x9ad0x9cd0x9af0x9a80x9cd0x9a40x9f00x9c00x995 0x9a80x9c70x9a40x9cd0x9f00x9950x9cb0x99f0x9f0 0x9aa0x9f00x9cd0x9a60x9be
